['draft-singh-rmcat-adaptive-fec', 'Expired Internet-Draft (1 hit)', 4]
['draft-bradner-multicast-problem', 'Expired Internet-Draft (1 hit)', 1]
['draft-majumdar-spring-bgp-sr-yang', 'Active Internet-Draft (1 hit)', 2]
['draft-hui-ip-multiple-connections-ps', 'Expired Internet-Draft (1 hit)', 3]
['draft-lynn-mdnsext-requirements', 'Replaced Internet-Draft (1 hit)', 11]
['draft-mccann-ipv6-hra', 'Expired Internet-Draft (1 hit)', 1]
['draft-briscoe-tsvarea-fair', 'Expired Internet-Draft (1 hit)', 3]
['rfc3701', 'RFC (1 hit)', 6]
['draft-albanna-iana-ipv4-mcast-guidelines', 'Expired Internet-Draft (1 hit)', 2]
['draft-polk-mmusic-qos-mechanism-identification', 'Expired Internet-Draft (1 hit)', 4]
['draft-song-alto-overlay-routing', 'Expired Internet-Draft (1 hit)', 1]
['draft-teint-xidna-newsgroup', 'Expired Internet-Draft (1 hit)', 1]
['rfc5558', 'RFC (1 hit)', 40]
['draft-stauffer-rmt-bb-fec-supercharged', 'Expired Internet-Draft (1 hit)', 5]
['rfc4534', 'RFC (1 hit)', 8]
['draft-zhou-emu-ch-tunnel', 'Expired Internet-Draft (1 hit)', 1]
['draft-berger-mpls-hdr-comp', 'Expired Internet-Drafts (2 hits)', 1]
['draft-ietf-idr-sla-exchange-impl', 'Expired Internet-Draft (1 hit)', 3]
['draft-ward-irs-framework', 'Replaced Internet-Draft (1 hit)', 21]
['draft-lakhiani-adminprohib-authreqd', 'Expired Internet-Draft (1 hit)', 3]
['rfc1281', 'RFC (1 hit)', 2]
faildraft-ipv6-ata-anycast-resolving
['draft-narayanan-dna-routers-bcp', 'Expired Internet-Draft (1 hit)', 1]
['rfc2148', 'RFC (1 hit)', 6]
['draft-ietf-grow-bmp-adj-rib-out', 'Active Internet-Draft (1 hit)', 10]
['draft-hakala-diameter-credit-control', 'Expired Internet-Draft (1 hit)', 7]
['draft-ietf-rohc-tcp-taroc', 'Replaced Internet-Draft (1 hit)', 22]
['draft-odette-ianaurnjaif', 'Expired Internet-Draft (1 hit)', 1]
['draft-bmwg-nvp', 'Expired Internet-Draft (1 hit)', 1]
faildraft-ietf-telnet-mpx-option
['draft-chadwick-pkix-pidn', 'Expired Internet-Draft (1 hit)', 1]
['rfc7567', 'RFC (1 hit)', 17]
['draft-ietf-ospf-mt-ospfv3', 'Expired Internet-Draft (1 hit)', 4]
['draft-levkowetz-mobileip-nat-tunnel', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-sipping-media-policy-dataset', 'Replaced Internet-Draft (1 hit)', 26]
['draft-mrose-blocks-appldesign', 'Expired Internet-Draft (1 hit)', 3]
['rfc1689', 'RFC (1 hit)', 2]
['rfc3096', 'RFC (1 hit)', 7]
['draft-klee-actn-connectivity-multi-vendor-domains', 'Expired Internet-Draft (1 hit)', 3]
['draft-perreault-vcarddav-vcardxml', 'Replaced Internet-Draft (1 hit)', 15]
['draft-ietf-mmusic-sdp-implem', 'Expired Internet-Draft (1 hit)', 1]
['draft-chen-cdni-rr-content-acquisition', 'Expired Internet-Draft (1 hit)', 3]
['rfc2308', 'RFC (1 hit)', 11]
['draft-aravind-radext-attribute-security', 'Expired Internet-Draft (1 hit)', 1]
['draft-winters-homenet-sper-interaction', 'Expired Internet-Draft (1 hit)', 2]
['draft-montoya-phtal', 'Expired Internet-Draft (1 hit)', 1]
['draft-denis-behave-rfc3489bis-test-vectors', 'Replaced Internet-Draft (1 hit)', 8]
['draft-swallow-mpls-lsr-self-test', 'Expired Internet-Draft (1 hit)', 1]
['draft-nejgebauer-numeric-locators', 'Expired Internet-Draft (1 hit)', 1]
['draft-bernardos-netext-ll-statement', 'Expired Internet-Draft (1 hit)', 2]
['draft-doupnik-nagle-mode', 'Expired Internet-Draft (1 hit)', 1]
['draft-hryckelynck-writing-rfcs', 'Replaced Internet-Draft (1 hit)', 6]
['draft-lee-ppvpn-ce-auto-config', 'Expired Internet-Draft (1 hit)', 3]
['draft-carpenter-nmrg-homenet-an-use-case', 'Expired Internet-Draft (1 hit)', 2]
['rfc2096', 'RFC (1 hit)', 3]
['draft-mannie-ccamp-gmpls-lbm-tdm', 'Expired Internet-Draft (1 hit)', 6]
['rfc8433', 'RFC (1 hit)', 12]
['draft-hdevalence-cfrg-ristretto', 'Active Internet-Draft (1 hit)', 2]
['rfc1997', 'RFC (1 hit)', 2]
['draft-bonica-mpls-self-ping', 'Replaced Internet-Draft (1 hit)', 14]
['rfc5633', 'RFC (1 hit)', 6]
['draft-ietf-payload-tsvcis', 'Active Internet-Draft (1 hit)', 5]
['draft-mou-pcp-application-network-feedback', 'Expired Internet-Draft (1 hit)', 3]
['draft-ietf-ipv6-dns-discovery', 'Expired Internet-Draft (1 hit)', 4]
['draft-ietf-ipsec-ecn', 'Expired Internet-Draft (1 hit)', 2]
['draft-shao-capwap-plus-ps', 'Expired Internet-Draft (1 hit)', 2]
['draft-brunner-nsis-midcom-ps', 'Expired Internet-Draft (1 hit)', 1]
faildraft-ietf-sip-ipae-transition
['draft-shyam-rt-inside-vlsm-tree', 'Expired Internet-Draft (1 hit)', 2]
['draft-ietf-msec-gsakmp-light-sec', 'Expired Internet-Draft (1 hit)', 2]
['draft-song-dnsop-dualstack-ecs', 'Expired Internet-Draft (1 hit)', 1]
['draft-ahn-manet-multipath-architecture', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-oauth-dyn-reg-metadata', 'Expired Internet-Draft (1 hit)', 3]
['rfc3455', 'RFC (1 hit)', 4]
['draft-pelov-6lpwa-cosol', 'Expired Internet-Draft (1 hit)', 1]
['draft-zhiyfang-divi-icmp', 'Expired Internet-Draft (1 hit)', 1]
['rfc2633', 'RFC (1 hit)', 10]
['draft-mahajan-test-spec-m3ua', 'Expired Internet-Draft (1 hit)', 1]
['draft-wright-mpls-te-policy', 'Expired Internet-Draft (1 hit)', 1]
['draft-morin-bess-mvpn-fast-failover', 'Replaced Internet-Draft (1 hit)', 20]
['draft-hzhwm-dprive-start-tls-for-dns', 'Replaced Internet-Draft (1 hit)', 15]
['draft-jimmy-pppext-priority-mux', 'Expired Internet-Draft (1 hit)', 1]
['rfc3509', 'RFC (1 hit)', 7]
['draft-mandyam-rats-eat', 'Replaced Internet-Draft (1 hit)', 3]
['draft-renwei-mpls-big-label', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-simple-cpim-mapping', 'Expired Internet-Draft (1 hit)', 2]
['draft-even-avtcore-priority-markings', 'Expired Internet-Draft (1 hit)', 4]
['draft-fuxh-mpls-delay-loss-rsvp-te-ext', 'Expired Internet-Draft (1 hit)', 3]
faildraft-ietf-rmonmib-rem-network-mib
['draft-melia-netext-flow-mob-solution', 'Expired Internet-Draft (1 hit)', 2]
['draft-bharatia-mip6-gen-ext', 'Expired Internet-Draft (1 hit)', 2]
['draft-wenger-avt-rtp-svc', 'Replaced Internet-Draft (1 hit)', 32]
['draft-ietf-idr-dpa-application', 'Expired Internet-Draft (1 hit)', 2]
faildraft-ietf-ion-nhrp-mixed-pvp
['rfc3430', 'RFC (1 hit)', 10]
['draft-bonica-v6-multihome', 'Expired Internet-Draft (1 hit)', 4]
['draft-asati-pignataro-mpls-ldp-iana', 'Replaced Internet-Draft (1 hit)', 4]
['draft-tissa-trill-yang-oam', 'Replaced Internet-Draft (1 hit)', 7]
['rfc3251', 'RFC (1 hit)', 6]
['rfc3932', 'RFC (1 hit)', 5]
['draft-evil-self-destruct-ach-code-point', 'Expired Internet-Draft (1 hit)', 1]
['rfc2529', 'RFC (1 hit)', 4]
['draft-hoffman-ipsec-aes-prf', 'Expired Internet-Draft (1 hit)', 1]
['rfc2261', 'RFC (1 hit)', 8]
['rfc7494', 'RFC (1 hit)', 10]
['draft-teague-open-threat-signaling', 'Expired Internet-Draft (1 hit)', 2]
['rfc5993', 'RFC (1 hit)', 8]
['draft-bonaventure-mptcp-addr', 'Expired Internet-Draft (1 hit)', 1]
['draft-johndoe-http2-large-header-blocks', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-ldapext-ldap-c-api', 'Expired Internet-Draft (1 hit)', 6]
['draft-howard-simple-offline-status', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-netmod-rfc6991-bis', 'Active Internet-Draft (1 hit)', 4]
faildraft-riikonen-silc-flags-payloads
['draft-ietf-idr-bgp-issues', 'Expired Internet-Draft (1 hit)', 7]
['draft-hoffman-imaa', 'Expired Internet-Draft (1 hit)', 4]
['draft-perreault-dtnrg-http', 'Expired Internet-Draft (1 hit)', 1]
['draft-hartman-karp-mrkmp', 'Expired Internet-Draft (1 hit)', 6]
['draft-sun-bess-vpn-orf-extension', 'Expired Internet-Draft (1 hit)', 1]
['draft-daniel-ipv6-over-wifi', 'Expired Internet-Draft (1 hit)', 2]
['draft-rja-smooth-rollover', 'Expired Internet-Draft (1 hit)', 1]
['draft-wakikawa-mip6-nemo-haha-spec', 'Expired Internet-Draft (1 hit)', 2]
['draft-dunbar-sr-sdwan-over-hybrid-networks', 'Active Internet-Draft (1 hit)', 6]
['rfc4031', 'RFC (1 hit)', 4]
['draft-vainshtein-pwe3-tdm-control-protocol-extensi', 'Replaced Internet-Draft (1 hit)', 13]
['draft-carrier-rddp-rnic-interop', 'Expired Internet-Draft (1 hit)', 1]
['rfc1445', 'RFC (1 hit)', 2]
['draft-rfced-info-walker', 'Expired Internet-Draft (1 hit)', 1]
['draft-badra-eap-peer-credential-protection', 'Expired Internet-Draft (1 hit)', 1]
['draft-jain-mvpn-bgp-sitetype-attribute', 'Expired Internet-Draft (1 hit)', 1]
['draft-li-opsawg-carrier-ip-service-model-req-arch', 'Expired Internet-Draft (1 hit)', 2]
['draft-korhonen-dime-pmip6', 'Replaced Internet-Draft (1 hit)', 10]
['draft-rosenberg-dispatch-vipr-reload-usage', 'Expired Internet-Draft (1 hit)', 4]
['draft-zimmermann-tcpm-tcp-rfc4614bis', 'Replaced Internet-Draft (1 hit)', 12]
['rfc5564', 'RFC (1 hit)', 5]
['rfc6115', 'RFC (1 hit)', 18]
['draft-ietf-sip-saml', 'Expired Internet-Draft (1 hit)', 15]
['draft-sohel-sipping-s-bc-concept-arch', 'Expired Internet-Draft (1 hit)', 1]
['draft-rzewski-cndistcs', 'Expired Internet-Draft (1 hit)', 1]
['rfc1707', 'RFC (1 hit)', 3]
['draft-ietf-l2vpn-vpms-frmwk-requirements', 'Expired Internet-Draft (1 hit)', 9]
['draft-ietf-dccp-tfrc-faster-restart', 'Expired Internet-Draft (1 hit)', 7]
['draft-mtaillon-mpls-summary-frr-rsvpte', 'Replaced Internet-Draft (1 hit)', 12]
['draft-ietf-pint-internet-callcenter', 'Expired Internet-Draft (1 hit)', 1]
['rfc2542', 'RFC (1 hit)', 6]
['draft-jiang-nmlrg-network-machine-learning', 'Expired Internet-Draft (1 hit)', 3]
['rfc5428', 'RFC (1 hit)', 16]
['draft-schulzrinne-sipping-emergency-req', 'Expired Internet-Draft (1 hit)', 2]
['draft-rotzy-2-tier-management', 'Expired Internet-Draft (1 hit)', 1]
['rfc3548', 'RFC (1 hit)', 5]
['draft-thubert-nemo-ro-taxonomy', 'Expired Internet-Draft (1 hit)', 5]
['rfc7178', 'RFC (1 hit)', 12]
['draft-krattiger-evpn-modes-interop', 'Active Internet-Draft (1 hit)', 1]
['draft-rosenberg-simple-pres-policy-caps', 'Expired Internet-Draft (1 hit)', 3]
['draft-burleigh-dtn-stcp', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-pint-conf', 'Expired Internet-Draft (1 hit)', 2]
['draft-demizu-mpls-atm-svc', 'Expired Internet-Draft (1 hit)', 1]
['draft-jiang-netext-pmip-localization', 'Expired Internet-Draft (1 hit)', 1]
['draft-iab-perlman-folklore', 'Expired Internet-Draft (1 hit)', 1]
['draft-sodder-ppvpn-vhls', 'Expired Internet-Draft (1 hit)', 3]
['draft-ietf-ipv6-ula-central', 'Expired Internet-Draft (1 hit)', 3]
['rfc2498', 'RFC (1 hit)', 5]
['draft-voit-netmod-peer-mount-requirements', 'Replaced Internet-Draft (1 hit)', 5]
['draft-ietf-avtcore-aria-sdes', 'Expired Internet-Draft (1 hit)', 3]
['draft-dolly-xcon-mediacntrlframe', 'Expired Internet-Draft (1 hit)', 3]
['draft-floyd-rfc3448bis', 'Replaced Internet-Draft (1 hit)', 8]
['draft-snell-link-method', 'Expired Internet-Draft (1 hit)', 13]
['rfc8551', 'RFC (1 hit)', 16]
['draft-ietf-softwire-map-radius', 'Active Internet-Draft (1 hit)', 32]
['draft-castelluccia-mobileip-privacy', 'Expired Internet-Draft (1 hit)', 1]
['rfc6429', 'RFC (1 hit)', 12]
['draft-sarikaya-mext-bu-prefixdelegation', 'Expired Internet-Draft (1 hit)', 3]
['draft-nitinb-mpls-tp-lsp-ping-extensions', 'Replaced Internet-Draft (1 hit)', 11]
['rfc3897', 'RFC (1 hit)', 10]
['draft-ietf-dns-mibext', 'Expired Internet-Draft (1 hit)', 4]
faildraft-ietf-pppext-aal5-funi
['draft-bagnulo-lisp-threat', 'Expired Internet-Draft (1 hit)', 2]
['draft-morin-mboned-mcast-blackhole-mitigation', 'Expired Internet-Draft (1 hit)', 2]
['draft-campbell-sip-cc-framework', 'Expired Internet-Draft (1 hit)', 3]
['draft-ietf-idmr-traceroute-ipm', 'Expired Internet-Draft (1 hit)', 8]
['rfc6888', 'RFC (1 hit)', 18]
['draft-hu-bier-oam-yang', 'Expired Internet-Draft (1 hit)', 2]
['draft-tsenevir-l2tp-vpls', 'Expired Internet-Draft (1 hit)', 1]
['draft-jenkins-mpls-tp-bt-requirements', 'Expired Internet-Draft (1 hit)', 1]
['draft-toutain-lpwan-yang-static-context-hc', 'Expired Internet-Draft (1 hit)', 1]
['rfc8217', 'RFC (1 hit)', 6]
['rfc4356', 'RFC (1 hit)', 8]
['draft-ietf-6tisch-minimal-security', 'Active Internet-Draft (1 hit)', 14]
['draft-muda-iusb-ps', 'Expired Internet-Draft (1 hit)', 1]
['draft-leeking-teas-actn-problem-statement', 'Expired Internet-Draft (1 hit)', 5]
['draft-rosenau-dyndns-nat46', 'Expired Internet-Draft (1 hit)', 1]
['draft-qin-mipshop-flexible-fmip', 'Expired Internet-Draft (1 hit)', 1]
['draft-robachevsky-mandating-use-of-ipv6-examples', 'Expired Internet-Draft (1 hit)', 2]
['draft-ietf-mobileip-mib-sec', 'Expired Internet-Draft (1 hit)', 2]
['draft-dupont-ikev2-addrmgmt', 'Expired Internet-Draft (1 hit)', 9]
['draft-chan-dmm-distributed-mobility-anchoring', 'Replaced Internet-Draft (1 hit)', 23]
['draft-calhoun-mobileip-min-lat-handoff', 'Expired Internet-Draft (1 hit)', 3]
['draft-kuehne-gen-edu-mentor', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-isis-sr-yang', 'Active Internet-Draft (1 hit)', 7]
['draft-ietf-ccamp-l1csm-yang', 'Active Internet-Draft (1 hit)', 13]
['draft-ietf-megaco-h248i', 'Expired Internet-Draft (1 hit)', 1]
['draft-lior-wimax-diameter-codes', 'Expired Internet-Draft (1 hit)', 1]
['draft-bannister-dbis-policy', 'Expired Internet-Draft (1 hit)', 4]
['rfc2313', 'RFC (1 hit)', 4]
['draft-chakrabarti-6lowpan-ipv6-nd-simple', 'Replaced Internet-Draft (1 hit)', 23]
['rfc6343', 'RFC (1 hit)', 8]
['draft-wing-v6ops-happy-eyeballs-ipv6', 'Replaced Internet-Draft (1 hit)', 12]
['rfc2724', 'RFC (1 hit)', 12]
['rfc8105', 'RFC (1 hit)', 15]
['draft-ietf-lemonade-submit', 'Expired Internet-Draft (1 hit)', 2]
['draft-ietf-uri-url-finger', 'Expired Internet-Drafts (2 hits)', 3]
['draft-minei-diffserv-te-multi-class', 'Expired Internet-Draft (1 hit)', 3]
['draft-tissa-pim-mcastoam', 'Expired Internet-Draft (1 hit)', 1]
['rfc7467', 'RFC (1 hit)', 5]
['rfc4618', 'RFC (1 hit)', 11]
['draft-templin-dhc-authonly-sedhcpv6', 'Expired Internet-Draft (1 hit)', 3]
['draft-shahid-protect-edge-devices', 'Expired Internet-Draft (1 hit)', 1]
['draft-wan-hokey-eccho', 'Expired Internet-Draft (1 hit)', 1]
['draft-polk-geopriv-centerpoint-element', 'Expired Internet-Draft (1 hit)', 1]
['rfc4713', 'RFC (1 hit)', 10]
['draft-bijwaard-sipping-tpipst-requirements', 'Expired Internet-Draft (1 hit)', 1]
['draft-martinbeckman-ietf-ipv6-fls-ipv6flowswitching', 'Expired Internet-Draft (1 hit)', 4]
['draft-jjb-ccamp-rsvp-te-hsmp-lsp', 'Expired Internet-Draft (1 hit)', 1]
['draft-pritikin-ttimodel', 'Expired Internet-Draft (1 hit)', 2]
['rfc3714', 'RFC (1 hit)', 4]
['draft-luo-v6ops-6man-shim6-lbam', 'Expired Internet-Draft (1 hit)', 2]
['draft-wakikawa-netext-pmip6-nemo-support', 'Expired Internet-Draft (1 hit)', 1]
['draft-beroset-ietf-1hop-routing-reqs', 'Expired Internet-Draft (1 hit)', 1]
['rfc2476', 'RFCs (2 hits)', 12]
['draft-krishna-slrrp', 'Expired Internet-Draft (1 hit)', 4]
['draft-li-dtn-hybrid-integrity', 'Expired Internet-Draft (1 hit)', 6]
['draft-yizhou-trill-traceable-oam', 'Expired Internet-Draft (1 hit)', 1]
['draft-yusef-dispatch-action-ref', 'Expired Internet-Draft (1 hit)', 1]
['draft-zinin-rtg-dos', 'Expired Internet-Draft (1 hit)', 3]
['draft-savola-mboned-routingarch', 'Replaced Internet-Draft (1 hit)', 15]
['draft-eddy-rfc793bis', 'Replaced Internet-Draft (1 hit)', 21]
['draft-ietf-provreg-dn-defn', 'Expired Internet-Draft (1 hit)', 3]
['draft-shen-nsis-mobility-fw', 'Expired Internet-Draft (1 hit)', 1]
['draft-gopal-forces-femodel', 'Expired Internet-Draft (1 hit)', 1]
['rfc4622', 'RFC (1 hit)', 6]
['rfc6247', 'RFC (1 hit)', 4]
['draft-koskelainen-sipping-conf-requirements', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-dnsop-dns-tcp-requirements', 'Active Internet-Draft (1 hit)', 8]
['draft-kawakami-vlan-lsp-signalling', 'Expired Internet-Draft (1 hit)', 1]
['draft-shen-ipv6-flow-trans', 'Expired Internet-Draft (1 hit)', 1]
faildraft-ietf-wide-udlr-dtpc
['draft-enghardt-panrg-path-properties', 'Active Internet-Draft (1 hit)', 3]
['draft-singer-mjp2', 'Expired Internet-Draft (1 hit)', 1]
['rfc2873', 'RFC (1 hit)', 5]
['draft-schaad-cose-msg', 'Replaced Internet-Draft (1 hit)', 30]
['draft-wijnands-bier-architecture', 'Replaced Internet-Draft (1 hit)', 15]
['rfc5548', 'RFC (1 hit)', 9]
['draft-briscoe-pcn-boundary-behav', 'Replaced Internet-Draft (1 hit)', 2]
['draft-li-ulp', 'Replaced Internet-Draft (1 hit)', 25]
['draft-ietf-mboned-rac-issues', 'Expired Internet-Draft (1 hit)', 4]
['rfc8045', 'RFC (1 hit)', 28]
faildraft-chisholm-snmp-infomodel
['draft-wang-mobileip-umip', 'Expired Internet-Draft (1 hit)', 2]
['draft-myklebust-nfsv4-byte-range-delegations', 'Expired Internet-Draft (1 hit)', 1]
['draft-sathyanath-ospf-mpls-shared-protection', 'Expired Internet-Draft (1 hit)', 1]
['draft-belyavskiy-fakesni', 'Expired Internet-Draft (1 hit)', 3]
['rfc4755', 'RFC (1 hit)', 5]
['draft-bormann-cbor-cddl-freezer', 'Active Internet-Draft (1 hit)', 4]
['draft-thubert-tsvwg-detnet-transport', 'Expired Internet-Draft (1 hit)', 2]
['draft-andreasen-dots-info-data-model', 'Expired Internet-Draft (1 hit)', 2]
['rfc2937', 'RFC (1 hit)', 7]
['draft-koki-mobopts-l2-abstractions', 'Expired Internet-Draft (1 hit)', 6]
['draft-janardhan-dnsext-aging', 'Expired Internet-Draft (1 hit)', 2]
['draft-ao-sfc-oam-return-path-specified', 'Active Internet-Draft (1 hit)', 5]
['draft-zzp-pim-rfc4601-update-survey-report', 'Replaced Internet-Draft (1 hit)', 6]
['rfc5864', 'RFC (1 hit)', 7]
['draft-herbert-6man-icmp-limits', 'Replaced Internet-Draft (1 hit)', 12]
['draft-roychowdhury-6lowappsip', 'Expired Internet-Draft (1 hit)', 1]
['draft-petithuguenin-vipr-framework', 'Expired Internet-Draft (1 hit)', 1]
['draft-azinger-cidrv6', 'Expired Internet-Draft (1 hit)', 1]
['draft-tomlinson-opes-model', 'Expired Internet-Draft (1 hit)', 2]
['draft-ietf-ppvpn-hiervpn-corevpn', 'Expired Internet-Draft (1 hit)', 1]
['rfc7804', 'RFC (1 hit)', 17]
['draft-melnikov-httpbis-scram-auth', 'Expired Internet-Draft (1 hit)', 2]
['draft-spinosa-urn-lex', 'Active Internet-Draft (1 hit)', 14]
['draft-raszuk-idr-rfc5575bis', 'Replaced Internet-Draft (1 hit)', 23]
['draft-ietf-sidr-ltamgmt', 'Expired Internet-Draft (1 hit)', 13]
['rfc7923', 'RFC (1 hit)', 12]
['draft-ietf-schema-file-list', 'Expired Internet-Draft (1 hit)', 2]
['draft-zhang-trill-vlan-assign', 'Expired Internet-Draft (1 hit)', 7]
['draft-cheng-capwap-classifications', 'Expired Internet-Draft (1 hit)', 2]
['rfc3125', 'RFC (1 hit)', 3]
['draft-lendl-sip-peering-policy', 'Expired Internet-Draft (1 hit)', 1]
['draft-przygienda-idr-compressed-updates', 'Active Internet-Draft (1 hit)', 8]
['draft-brim-ipr-wg-guidelines', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-homenet-simple-naming', 'Expired Internet-Draft (1 hit)', 6]
['draft-ops-mumble-conf-management', 'Expired Internet-Draft (1 hit)', 1]
['rfc8090', 'RFC (1 hit)', 5]
['rfc1219', 'RFC (1 hit)', 2]
['draft-sparks-sip-refer-split', 'Expired Internet-Draft (1 hit)', 1]
['draft-kempf-scope-rules', 'Expired Internet-Draft (1 hit)', 5]
['draft-choi-ipv6-signaling', 'Expired Internet-Drafts (3 hits)', 3]
['draft-ietf-bess-evpn-df-election', 'Replaced Internet-Draft (1 hit)', 19]
['draft-bergeron-payload-rtpfec-rs', 'Expired Internet-Draft (1 hit)', 1]
['rfc4914', 'RFC (1 hit)', 5]
['draft-ietf-v6ops-teredo-security-concerns', 'Replaced Internet-Draft (1 hit)', 8]
['rfc4786', 'RFC (1 hit)', 6]
['draft-zhu-suit-automatic-fu-arch', 'Expired Internet-Draft (1 hit)', 2]
['draft-hain-6to4-scaling', 'Expired Internet-Draft (1 hit)', 2]
['draft-li-bgp-stability', 'Expired Internet-Draft (1 hit)', 2]
['rfc6016', 'RFC (1 hit)', 12]
['draft-mandm-sacm-rolie-configuration-checklist', 'Expired Internet-Draft (1 hit)', 2]
['draft-phillips-langtags', 'Expired Internet-Draft (1 hit)', 11]
['draft-ananthakrishnan-pce-stateful-path-protection', 'Replaced Internet-Draft (1 hit)', 18]
['draft-kaplan-dispatch-gruu-problematic', 'Expired Internet-Draft (1 hit)', 1]
['draft-geolocationtp-std', 'Active Internet-Draft (1 hit)', 1]
['draft-tappenden-atm-aal2-package', 'Expired Internet-Draft (1 hit)', 1]
['draft-mukundan-sipping-dpnss', 'Expired Internet-Draft (1 hit)', 3]
faildraft-rosen-ecrit-emergency-framework
['draft-mrose-impp-common', 'Expired Internet-Draft (1 hit)', 1]
['draft-shin-enum-emib', 'Expired Internet-Draft (1 hit)', 1]
['draft-garcia-sipping-file-desc-pidf', 'Expired Internet-Draft (1 hit)', 2]
['draft-winter-energy-efficient-internet', 'Expired Internet-Draft (1 hit)', 2]
['rfc4591', 'RFC (1 hit)', 9]
['draft-hakala-sici', 'Expired Internet-Draft (1 hit)', 2]
['rfc2242', 'RFC (1 hit)', 2]
['rfc4841', 'RFC (1 hit)', 2]
['rfc3175', 'RFC (1 hit)', 5]
['rfc2376', 'RFC (1 hit)', 6]
['draft-kurapati-l3vpn-dynamicrp-bgpmvpn', 'Expired Internet-Draft (1 hit)', 1]
['draft-liu-rtgwg-yang-vrrp', 'Replaced Internet-Draft (1 hit)', 17]
['draft-polk-tsvwg-new-dscp-assignments', 'Expired Internet-Draft (1 hit)', 3]
['draft-kuehlewind-quic-applicability', 'Replaced Internet-Draft (1 hit)', 8]
['rfc5767', 'RFC (1 hit)', 12]
['draft-zhou-supa-framework', 'Replaced Internet-Draft (1 hit)', 12]
['draft-allen-sipping-poc-p-headers', 'Replaced Internet-Draft (1 hit)', 8]
['draft-farrer-dhc-shared-address-lease', 'Replaced Internet-Draft (1 hit)', 12]
['draft-cao-hip-geolocation', 'Expired Internet-Draft (1 hit)', 2]
['draft-ietf-ltans-validate', 'Expired Internet-Draft (1 hit)', 4]
['draft-ietf-cat-kerberos-pk-recovery', 'Expired Internet-Draft (1 hit)', 2]
['draft-ietf-pwe3-rfc4447bis', 'Replaced Internet-Draft (1 hit)', 10]
['rfc3591', 'RFC (1 hit)', 10]
['rfc6777', 'RFC (1 hit)', 12]
['draft-morris-dnsop-dnssec-key-timing', 'Replaced Internet-Draft (1 hit)', 10]
['rfc3532', 'RFC (1 hit)', 5]
faildraft-zhu-p2psip-security-requirements
['draft-leroux-tewg-interarea-mpls-te-req', 'Expired Internet-Draft (1 hit)', 1]
['draft-sds-definition-overview', 'Expired Internet-Draft (1 hit)', 1]
['draft-ymbk-obscurity', 'Expired Internet-Draft (1 hit)', 1]
['draft-liao-lrmp', 'Expired Internet-Draft (1 hit)', 1]
['rfc3985', 'RFC (1 hit)', 9]
['draft-hollenbeck-regext-rdap-openid', 'Replaced Internet-Draft (1 hit)', 21]
['rfc3197', 'RFC (1 hit)', 2]
['draft-kuhn-leapsecond', 'Expired Internet-Draft (1 hit)', 1]
['draft-frost-tictoc-management', 'Expired Internet-Draft (1 hit)', 1]
['draft-kazuho-early-hints-status-code', 'Expired Internet-Draft (1 hit)', 1]
['draft-joshi-dhcp-lease-query-ext', 'Expired Internet-Draft (1 hit)', 3]
['draft-ishiguro-ospf-ospfv3-traffic', 'Expired Internet-Draft (1 hit)', 3]
['draft-jones-ccamp-overview-oli-related', 'Expired Internet-Draft (1 hit)', 1]
['draft-grant-iscsi-eui64node', 'Expired Internet-Draft (1 hit)', 1]
['draft-thubert-nina', 'Expired Internet-Draft (1 hit)', 4]
['draft-wimer-mpls-atm-rsvp', 'Expired Internet-Draft (1 hit)', 1]
['rfc2435', 'RFC (1 hit)', 3]
['draft-ietf-eos-snmpxproto-mib', 'Expired Internet-Draft (1 hit)', 4]
['draft-mahajan-conformance-test-sctp', 'Expired Internet-Draft (1 hit)', 3]
['draft-kucherawy-rfc3967bis', 'Expired Internet-Draft (1 hit)', 1]
['draft-ietf-dnsop-dnssec-trust-history', 'Expired Internet-Draft (1 hit)', 3]
['draft-jung-mobileip-fastho-hmipv6', 'Expired Internet-Draft (1 hit)', 5]
['draft-loffredo-regext-rdap-reverse-search', 'Replaced Internet-Draft (1 hit)', 8]
['draft-dong-idr-node-target-ext-comm', 'Active Internet-Draft (1 hit)', 2]
['draft-carpenter-flow-label-balancing', 'Replaced Internet-Draft (1 hit)', 10]
['draft-cao-sfc-control-orchestration', 'Expired Internet-Draft (1 hit)', 1]
['draft-sanz-whois-srv', 'Expired Internet-Draft (1 hit)', 2]
['draft-irtf-aaaarch-permis', 'Expired Internet-Draft (1 hit)', 1]
['draft-martin-neal-policy-isis-admin-tags', 'Expired Internet-Draft (1 hit)', 6]
['draft-toutain-6lowpan-ra-suppression', 'Expired Internet-Draft (1 hit)', 2]
['draft-jibiki-iwata-mboned-idmf', 'Expired Internet-Draft (1 hit)', 2]
['rfc4022', 'RFC (1 hit)', 8]
